Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:09:41,1,2,TRACE7,374.036,151.432,-22.232,-,17.1135,17.2837,16.9360,16.4731,,66.9604,65.1520,65.3028,65.9956,,69.5062,67.6915,67.6869,68.4761,,73.0621,70.4944,70.7653,71.7451,,,84.8778,86.3481,85.1476,,,82.5301,83.6344,82.6778,,,79.6530,80.3705,79.5546,,0.5174,0.5810,0.5391,0.5419,,0.6358,0.6932,0.6690,0.6556,,4.5169,4.1375,4.8215,4.0441,,1.9832,2.1564,1.9737,2.0189,,2.5337,1.9811,2.8478,2.0253,,3.8487,3.6762,4.0216,3.7221,,1.1372,0.8985,0.9104,1.3528,1.4281,1.4980,1.1181,1.1821,1.8413,1.9643,10.4408,8.4181,9.9859,17.0868,16.3977,5.7882,4.6920,5.2224,9.3064,9.2417,4.6526,3.7261,4.7635,7.7804,7.1560,9.3386,7.2682,8.5048,14.2931,14.3340,70.0112,67.8232,68.0341,68.8704,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:10:02,1,2,TRACE8,370.373,151.661,-22.233,-,16.6332,17.0641,17.1222,16.7024,,64.2625,62.9695,64.0078,64.1408,,66.5178,65.3174,66.2500,66.4971,,69.0949,68.2591,69.1624,69.4813,,,85.4150,87.2434,85.8191,,,83.1788,84.8845,83.4649,,,80.4524,81.7821,80.2916,,0.4489,0.4159,0.4235,0.4599,,0.5644,0.5210,0.5264,0.5763,,4.6198,4.4272,4.1982,4.5525,,2.2886,2.4137,1.9885,2.0769,,2.3312,2.0134,2.2097,2.4757,,3.5738,3.3222,3.3967,3.7077,,1.1333,0.6832,0.7991,1.4213,1.7663,1.4976,0.8864,1.0685,1.8638,2.3268,12.6984,10.4763,10.4174,16.4396,17.5357,6.6949,4.7772,5.7106,9.0646,10.6480,6.0035,5.6991,4.7068,7.3750,6.8878,10.4940,7.6935,8.6168,13.4516,15.7531,66.6787,65.6143,66.5851,66.8111,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:10:24,1,2,TRACE9,379.442,164.397,-22.229,-,16.6363,16.4694,16.3735,16.8101,,41.4583,42.3468,46.8215,42.2074,,43.7560,44.7580,49.4107,44.6906,,45.8606,47.2595,51.5423,47.1361,,,56.0990,58.2879,57.6477,,,53.6474,55.9412,55.1512,,,51.6686,53.4678,52.8082,20.5983,0.4253,0.4293,0.4187,0.4240,,0.5305,0.5343,0.5188,0.5206,,3.3520,3.4314,3.2706,3.6263,,1.6323,1.7440,1.5683,1.8033,,1.7197,1.6874,1.7023,1.8230,,3.1867,3.1568,3.0467,3.0896,,0.7674,0.7065,0.7166,0.7768,0.9872,0.9664,0.8920,0.9004,0.9624,1.2496,6.5510,5.6623,6.5654,6.5027,8.9444,3.2358,2.8088,3.1303,3.0763,4.4126,3.3152,2.8534,3.4351,3.4265,4.5317,6.1843,5.5628,6.0179,5.8735,7.6372,43.6594,44.8031,49.1819,44.6717,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:10:45,1,2,TRACE10,377.392,160.837,-22.229,-,16.4861,16.7748,16.8860,16.5982,,46.8775,42.8267,42.8388,43.6172,,48.8108,45.4888,45.2803,46.1631,,51.2638,48.1719,48.4128,48.5348,,,57.2041,54.8911,57.8581,,,55.0365,52.3315,55.3191,,,52.7015,49.5904,52.6237,,0.4031,0.3845,0.3884,0.3929,,0.5070,0.4746,0.4783,0.4868,,3.5389,3.3131,3.3225,3.7110,,1.6899,1.6022,1.6021,1.8445,,1.8490,1.7109,1.7205,1.8665,,3.2209,2.9776,2.9930,3.0736,,0.8392,0.8446,1.0597,0.8829,0.8428,1.0511,1.0534,1.3204,1.1159,1.0718,6.8519,6.5361,8.7625,8.0522,7.6227,3.3711,3.0599,4.2368,3.8629,3.9271,3.4807,3.4763,4.5257,4.1893,3.6956,6.5296,6.1430,7.7284,7.2305,6.9690,49.0706,45.4993,45.6258,46.0760,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:11:07,1,2,TRACE11,434.349,164.414,-22.222,-,16.9062,16.5078,16.4487,17.1928,,42.0907,42.8281,44.9697,42.9397,,44.5475,45.1681,47.4681,45.0732,,46.7377,47.5587,49.5717,46.9877,,,56.1185,58.2222,58.0739,,,53.7329,55.8965,55.6997,,,51.4036,53.7808,53.7961,21.0136,0.4371,0.4063,0.4475,0.4338,,0.5441,0.5025,0.5558,0.5291,,3.8305,3.4479,4.3423,3.3936,,1.9788,1.6252,2.3034,1.6521,,1.8517,1.8226,2.0389,1.7415,,3.3528,3.1583,3.5119,3.1384,,0.7142,0.6810,0.7535,0.7057,0.7265,0.9044,0.8635,0.9544,0.8824,0.9417,5.9863,6.7621,7.3224,5.7667,6.9662,2.9054,3.3049,3.5080,2.8111,3.5559,3.0810,3.4573,3.8144,2.9556,3.4102,5.7411,5.9578,6.1711,5.4789,6.7076,44.4142,45.1934,47.2707,44.9637,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:11:28,1,2,TRACE12,436.158,160.857,-22.222,-,16.4310,16.7352,16.5340,16.3001,,44.7399,43.1456,42.3493,41.9489,,47.0766,45.3724,44.7217,44.4666,,49.1222,47.4609,46.7287,46.6048,,,58.6360,55.6317,58.2102,,,56.5102,53.3459,55.6816,,,54.4564,51.4119,53.5571,,0.4236,0.4562,0.4002,0.4070,,0.5248,0.5568,0.4975,0.5037,,3.8556,3.6023,3.5300,3.3072,,1.8816,1.7673,1.7833,1.6944,,1.9740,1.8350,1.7467,1.6128,,3.3429,3.1351,3.1330,3.0100,,0.7431,0.8064,0.7802,0.7603,0.7308,0.9553,1.0245,0.9887,0.9520,0.9272,7.0574,6.5792,6.4060,6.2310,7.3419,3.3471,3.2382,3.0839,3.0709,3.7455,3.7103,3.3410,3.3221,3.1600,3.5964,6.3585,6.0707,6.0001,5.6387,6.6358,46.9310,45.3032,44.5390,44.2769,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:11:49,1,2,TRACE13,433.744,151.721,-22.225,-,16.5658,15.9402,16.4043,16.8847,,64.4701,66.0708,64.0241,64.5254,,66.8255,68.1869,66.1136,66.4785,,69.5155,70.5505,68.5861,69.7675,,,85.7319,85.6903,85.1630,,,83.5394,83.4785,83.1648,,,81.0674,80.7961,80.4124,,0.3744,0.4056,0.4303,0.4565,,0.4652,0.5082,0.5294,0.5574,,3.4168,3.6877,3.8530,4.1259,,1.7826,1.9503,1.7374,2.0936,,1.6342,1.7374,2.1156,2.0323,,3.0007,3.2008,3.2879,3.4435,,0.9026,0.7417,0.9802,1.4830,1.9801,1.1883,0.9616,1.3198,1.9813,2.6048,9.6212,8.5863,12.1186,15.4129,17.4939,4.8628,4.2002,6.4094,8.9247,9.9802,4.7583,4.3861,5.7092,6.4882,7.5137,8.3877,7.5208,10.7446,14.3482,16.1368,66.9928,68.3106,66.3051,67.1464,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:12:11,1,2,TRACE14,435.318,148.069,-22.221,-,16.4912,16.5710,16.2104,16.3601,,64.3274,63.7284,64.8184,64.3743,,66.5692,65.9173,67.0266,66.5082,,69.4034,68.6725,69.9188,69.4161,,,86.0356,85.3561,85.5057,,,83.8081,83.2152,83.3127,,,81.0519,80.6377,80.3510,,0.4129,0.4196,0.4137,0.4127,,0.5149,0.5220,0.5119,0.5134,,3.2349,3.2529,3.2165,3.3063,,1.6293,1.5659,1.6784,1.5320,,1.6056,1.6870,1.5381,1.7743,,3.1232,3.1278,3.0726,3.0251,,0.9113,0.6605,1.0028,1.4164,2.0249,1.2052,0.8676,1.3279,1.9317,2.5817,9.4207,7.1916,10.3738,16.6301,18.7062,4.7410,3.8268,5.4608,8.5658,10.5185,4.6796,3.3648,4.9130,8.0644,8.1877,8.5732,6.6888,9.4007,14.7900,16.4289,66.8654,66.2005,67.3686,66.8952,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:12:32,1,2,TRACE15,439.745,151.271,-22.229,-,16.3756,16.5720,16.6021,16.1175,,62.2732,62.2822,62.3792,63.4314,,64.3839,64.3221,64.5643,65.4164,,66.6141,66.7203,67.3210,67.6769,,,87.8299,87.5783,87.2829,,,85.7536,85.4138,85.2557,,,83.4194,82.8178,82.8482,50.7893,0.4189,0.3803,0.3636,0.4520,,0.5263,0.4686,0.4512,0.5637,,3.4836,3.2490,2.9691,3.6596,,1.6128,1.6538,1.3949,1.6552,,1.8708,1.5952,1.5742,2.0045,,3.1380,2.8155,2.7176,3.4165,,1.0216,0.6160,0.8478,1.3707,1.5390,1.3799,0.7922,1.1169,1.8832,2.0540,9.9384,5.3180,8.8464,14.0817,15.6526,5.1600,2.6669,4.4077,8.2210,8.1424,4.7783,2.6511,4.4387,5.8607,7.5101,9.2005,5.2325,8.1991,13.2399,13.8206,64.4437,64.5013,64.8501,65.5542,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:12:54,1,2,TRACE16,443.408,151.846,-22.229,-,17.1319,16.8502,16.2840,16.6499,,62.9403,63.4736,61.4868,61.4877,,64.8975,65.4747,63.4880,63.6112,,67.5098,67.9030,65.7587,66.5655,,,86.5293,87.3269,87.8345,,,84.5725,85.2853,85.7889,,,81.9984,82.8880,83.3045,,0.4417,0.5058,0.5271,0.4780,,0.5455,0.6209,0.6444,0.5927,,3.6400,4.2942,3.6288,3.7789,,1.7301,2.1390,1.7040,1.9006,,1.9098,2.1552,1.9248,1.8783,,3.2235,3.5842,3.4517,3.4060,,1.2713,0.8128,0.9360,1.2115,1.7120,1.6323,1.0279,1.1953,1.5844,2.2794,12.4711,9.4556,9.9081,13.1972,16.4426,6.6074,5.0405,5.4683,7.4448,9.4825,5.8637,4.4152,4.4398,5.7524,6.9601,10.9356,8.1525,8.4373,11.0399,14.7758,65.2250,65.6883,63.6228,64.0266,,
