Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:36:58,1,2,TRACE7,352.778,151.473,-22.235,-,17.2056,16.3893,16.4748,16.8238,,68.3145,69.6427,68.8670,67.8197,,70.1131,71.5786,70.7769,69.6876,,72.3421,73.7748,72.7732,71.8014,,,81.6951,81.6951,81.6708,,,79.8747,79.7155,79.7699,,29.9653,77.6985,77.6331,77.5691,,0.5448,0.4893,0.4889,0.5630,,0.6672,0.6095,0.6101,0.6921,,3.8553,4.0952,3.7923,4.3552,,1.8166,1.8925,1.8499,2.0904,,2.0387,2.2027,1.9424,2.2648,,3.6365,3.6444,3.6478,3.9168,,0.8392,0.7561,0.8873,1.0115,1.6359,1.1150,0.9668,1.1762,1.3879,2.1735,10.5141,8.6102,9.5055,11.8572,15.0792,5.9954,4.5560,5.0266,6.1339,7.8797,4.5186,4.0542,4.4789,5.7233,7.1995,8.5500,7.0713,8.3413,10.4209,14.0989,70.3283,71.7088,70.8201,69.8105,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:37:20,1,2,TRACE8,349.115,151.697,-22.236,-,16.3202,16.5556,16.1381,16.3368,,70.3566,71.5362,70.5049,73.2865,,72.1198,73.3209,72.2781,75.4172,,74.1799,75.3931,74.2037,77.9455,,,79.9136,79.3298,78.3214,,,78.1222,77.5831,76.5197,,,76.0515,75.5164,74.6462,,0.5157,0.5103,0.4426,0.4961,,0.6273,0.6353,0.5498,0.6225,,4.2594,3.9410,3.5810,4.4835,,1.9356,1.8612,1.8929,1.9281,,2.3239,2.0798,1.6881,2.5554,,3.7077,3.5670,3.2321,4.1385,,0.7535,0.6476,0.7677,1.2349,1.8776,1.0084,0.8201,0.9864,1.7246,2.5012,8.3406,6.4324,7.6869,14.0352,17.6740,3.9748,3.4145,4.1082,7.5264,9.9046,4.3658,3.0179,3.5786,6.5088,7.7694,7.7799,5.8185,7.2157,13.1221,16.0581,72.2682,73.4646,72.3543,75.6160,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:37:42,1,2,TRACE9,358.164,164.447,-22.229,-,16.4395,16.7502,16.7766,16.4876,,47.4275,47.4447,48.9432,46.5944,,49.8415,49.7446,51.2558,48.8900,,52.3982,52.4207,53.8024,51.3859,,,51.8427,52.8193,53.5502,,,49.5636,50.4319,51.2976,,,46.9227,47.8031,48.8666,,0.4670,0.4224,0.3954,0.3686,,0.5782,0.5203,0.4872,0.4606,,3.6987,3.5370,3.0881,3.0423,,1.7588,1.6984,1.5135,1.4370,,1.9398,1.8386,1.5746,1.6053,,3.3875,3.2331,2.9085,2.7652,,0.6805,0.7050,0.7334,0.7326,0.9966,0.8813,0.8823,0.9219,0.9173,1.2849,5.9120,5.9580,6.8211,5.9653,9.3515,2.8758,2.8686,3.0622,2.9078,4.6883,3.0361,3.0895,3.7589,3.0575,4.6632,5.5527,5.3954,5.7208,5.5830,8.3018,49.9128,49.9327,51.3728,48.9902,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:38:03,1,2,TRACE10,356.119,160.885,-22.229,-,16.5527,16.2622,16.3281,16.9674,,48.1671,47.5016,45.9854,47.9771,,50.6128,50.0574,48.4814,50.4161,,53.3067,52.9132,51.4731,53.3088,,,54.4235,52.7828,53.5133,,,52.0474,50.2325,51.0094,,,49.4619,47.3568,48.1552,,0.3829,0.4269,0.4052,0.3895,,0.4772,0.5284,0.5032,0.4819,,3.0197,3.4223,3.1951,3.1419,,1.5053,1.7331,1.6026,1.4922,,1.5143,1.6892,1.5925,1.6497,,2.9188,3.1723,2.9803,3.0003,,0.6438,0.7098,0.6875,0.7487,0.8544,0.8243,0.8865,0.8751,0.9311,1.1416,5.9577,5.6674,5.6449,6.9203,9.6055,2.8629,2.6742,2.7088,3.3819,4.6439,3.0949,2.9933,2.9361,3.5384,4.9615,5.2171,5.2779,5.4317,5.8017,8.3060,50.7369,50.2074,48.7293,50.6429,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:38:25,1,2,TRACE11,413.071,164.549,-22.220,-,16.4958,16.6880,16.7713,16.5682,,44.8445,45.3630,46.3648,44.8595,,47.0081,47.7455,48.6140,47.1710,,49.4057,49.6840,50.6610,49.4985,,,53.7502,55.6012,55.9883,,,51.5120,53.2434,53.7531,,,49.3343,51.2425,51.5802,,0.4044,0.3847,0.3542,0.3979,,0.5029,0.4767,0.4382,0.4906,,3.4067,2.9585,2.9201,3.1780,,1.6772,1.4650,1.4433,1.5106,,1.7294,1.4935,1.4768,1.6675,,3.0357,2.8750,2.7397,2.9677,,0.6781,0.6182,0.5981,0.6917,0.7278,0.8580,0.7886,0.7575,0.8573,0.9282,6.0698,5.1651,5.1518,5.6007,6.9780,2.9820,2.5788,2.5212,2.7817,3.3785,3.0878,2.5863,2.6307,2.8191,3.5995,5.4653,4.9049,4.8711,5.2451,5.9190,47.1251,47.5235,48.5129,47.1790,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:38:46,1,2,TRACE12,414.884,160.995,-22.219,-,16.5741,16.2688,16.3416,16.8367,,47.0385,46.2062,44.9045,45.9223,,49.2067,48.3830,47.3692,48.1381,,51.3499,50.5895,49.7223,50.4024,,,55.3379,53.8358,54.9585,,,53.3115,51.4889,52.5900,,,51.1794,49.3582,50.1178,27.0356,0.4379,0.4265,0.4724,0.4513,,0.5442,0.5257,0.5864,0.5627,,3.8938,3.5767,3.6405,3.5511,,2.0010,1.7968,1.8491,1.8435,,1.8928,1.7799,1.7914,1.7076,,3.4349,3.1847,3.3928,3.3479,,0.6248,0.6632,0.6925,0.6852,0.7511,0.8015,0.8309,0.8716,0.8608,0.9642,6.7157,5.3930,5.4968,5.4274,6.8288,3.5509,2.6672,2.7310,2.6416,3.4748,3.1649,2.7258,2.7658,2.7858,3.3540,5.8190,4.9997,5.3287,5.1180,6.2878,49.1942,48.3978,47.3134,48.1624,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:39:07,1,2,TRACE13,412.485,151.855,-22.230,-,16.2864,16.6851,16.5588,16.4129,,66.9912,67.8611,67.0142,68.0461,,69.1802,69.8483,68.9564,69.9092,,71.6006,72.0711,71.2875,72.4555,,,83.3775,83.2484,81.8419,,,81.2593,81.3320,79.8832,,,78.8398,79.0398,77.3281,,0.3738,0.3719,0.3931,0.3843,,0.4670,0.4602,0.4849,0.4870,,2.9556,3.1158,3.1490,3.3509,,1.4737,1.4782,1.5940,1.7124,,1.4819,1.6376,1.5550,1.6385,,2.8029,2.8073,2.8584,3.0661,,0.8047,0.6548,0.6887,1.0682,1.8393,1.0770,0.8467,0.9201,1.4539,2.4268,8.2088,6.2923,6.7477,10.3956,17.9366,4.0664,3.1813,3.4769,5.9753,10.1322,4.1425,3.1110,3.2708,4.4203,7.8045,7.6217,5.9424,6.5715,9.7052,15.9148,69.2959,69.9661,69.1509,70.2508,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:39:29,1,2,TRACE14,414.065,148.206,-22.220,-,16.0968,16.5587,16.6349,16.2240,,68.8748,69.2897,69.8137,67.4336,,71.0416,71.5192,71.9080,69.4895,,73.2444,73.9217,74.4637,71.8920,,,80.4615,80.2000,81.1758,,,78.3686,77.9395,79.1359,,,76.2135,75.3252,76.5809,,0.4943,0.4653,0.4743,0.4005,,0.6123,0.5698,0.5790,0.4921,,3.7639,3.7950,3.4884,3.2270,,1.8856,1.8350,1.6562,1.5433,,1.8783,1.9599,1.8321,1.6837,,3.5380,3.3458,3.3049,2.9078,,0.9585,0.6418,0.6802,1.2211,1.8686,1.2422,0.8151,0.8867,1.6895,2.4094,8.5668,5.5547,6.9813,12.8252,17.1391,4.2908,2.7935,3.5517,7.3708,8.7197,4.2760,2.7612,3.4296,5.4544,8.4194,7.9568,5.2926,6.5486,11.5387,14.9504,71.0596,71.6057,72.1387,69.6628,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:39:50,1,2,TRACE15,418.487,151.414,-22.230,-,16.6018,16.2878,16.6020,16.4110,,67.1824,67.8593,66.8219,68.5093,,69.2623,69.9395,68.9349,70.5221,,71.4690,72.2487,71.3315,72.7404,,,83.3617,83.6846,83.6334,,,81.1874,81.6188,81.5426,,,78.9526,79.2935,79.2262,,0.5292,0.4749,0.4598,0.5030,,0.6326,0.5851,0.5685,0.6269,,3.7607,3.8008,3.6176,3.6330,,1.8916,1.7654,1.7538,1.7396,,1.8692,2.0354,1.8638,1.8934,,3.4294,3.3293,3.2276,3.3696,,0.9013,0.6248,0.7920,0.8982,1.4557,1.1761,0.8096,1.0527,1.2268,2.0209,9.8550,7.4392,9.1146,10.6192,17.1229,4.8728,3.5821,5.3211,5.6223,8.9987,4.9822,3.8572,3.7936,4.9969,8.1242,8.9198,6.6006,8.4011,9.4913,14.7933,69.3257,70.0540,69.0767,70.6249,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:40:12,1,2,TRACE16,422.148,151.995,-22.230,-,16.3550,16.7702,16.4397,16.0203,,65.6319,67.6404,64.8661,66.6195,,67.6941,69.6522,67.0217,68.7671,,70.0546,72.1732,69.4655,71.2037,,,83.7896,83.7151,83.6765,,,81.7231,81.6753,81.5282,,,79.2895,79.2381,79.1886,,0.4533,0.4549,0.4500,0.4658,,0.5641,0.5556,0.5557,0.5760,,3.4906,3.3510,3.6746,3.6461,,1.7760,1.6201,1.8762,1.8670,,1.7145,1.7310,1.7984,1.7791,,3.2878,3.1420,3.3067,3.3403,,0.9295,0.6008,0.6649,0.9238,1.0137,1.2415,0.7828,0.8802,1.2247,1.3538,8.5622,6.1023,6.9340,10.0875,9.7442,4.3064,3.1841,3.4057,5.4313,5.1599,4.2557,2.9182,3.5284,4.6562,4.5843,8.1485,5.6210,6.6715,9.0357,9.4079,67.8432,69.9068,67.1658,68.9116,,
