Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:18:47,1,2,TRACE7,353.180,151.519,-22.229,-,16.5737,16.7579,16.6088,16.5759,,63.6592,64.9878,63.2189,62.8330,,65.6805,66.8898,65.2411,65.1009,,68.0480,69.7509,67.6900,67.8001,,,84.6684,86.7219,87.7073,,,82.6834,84.8075,85.5384,,,80.4156,82.0540,82.8465,,0.4644,0.4250,0.4910,0.5315,,0.5642,0.5236,0.6083,0.6527,,3.4650,3.4882,3.9223,4.1563,,1.7440,1.6924,1.8325,1.9132,,1.7210,1.7957,2.0898,2.2431,,3.2141,3.1939,3.5020,3.7419,,0.9179,0.6938,0.7666,1.1243,1.4159,1.2134,0.8875,1.0124,1.5529,1.9348,10.2385,7.1146,9.0063,12.2657,15.6528,5.0332,3.4849,4.5027,6.8919,8.1404,5.2053,3.6297,4.5036,5.3738,7.5124,8.7527,6.6325,7.9758,11.3782,13.7917,65.8536,67.3693,65.4545,65.3165,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:19:09,1,2,TRACE8,349.517,151.746,-22.229,-,17.1013,16.5323,16.9492,16.6355,,61.8475,60.6882,61.0953,62.7159,,64.1226,63.1258,63.3048,65.3044,,66.7531,65.7495,66.0834,68.9624,,,87.7459,90.1073,87.8438,,,85.3110,87.8407,85.4991,,,82.7596,85.0511,82.4613,,0.4307,0.4021,0.3842,0.3943,,0.5311,0.4998,0.4797,0.4889,,3.6579,4.5037,3.1698,3.7072,,1.8331,1.6451,1.5278,1.7751,,1.8248,2.8586,1.6420,1.9321,,3.2185,3.1784,3.0114,3.1176,,1.2031,0.6025,0.9205,1.0994,1.6947,1.6182,0.7769,1.2337,1.4920,2.2193,14.8149,8.5047,11.8979,12.7868,17.1465,7.8330,4.8324,6.7643,7.5914,10.3765,6.9819,3.6723,5.1336,5.1954,6.7700,12.0722,6.5775,9.7076,11.0793,15.2759,64.3003,63.2189,63.5894,65.8392,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:19:30,1,2,TRACE9,358.575,164.489,-22.216,-,16.8373,16.4733,16.4539,17.0255,,43.0363,43.1161,44.9579,43.9718,,45.6626,45.6737,47.6801,46.3812,,48.2211,48.3930,50.0171,49.0024,,,56.1738,55.8021,55.7785,,,53.6842,53.1117,53.2813,,,51.1483,50.5866,50.9574,,0.3845,0.4119,0.4264,0.4781,,0.4783,0.5120,0.5231,0.5832,,3.1320,3.1755,3.6878,3.6012,,1.5859,1.5273,1.8130,1.7694,,1.5461,1.6482,1.8748,1.8318,,2.8977,3.0241,3.0676,3.3043,,0.7110,0.7390,0.6806,0.6961,0.7481,0.9107,0.9274,0.8691,0.8694,0.9585,6.3176,6.4510,6.7884,6.1312,6.6891,3.0800,3.0437,3.3268,2.9623,3.2472,3.2377,3.4074,3.4616,3.1688,3.4419,5.6872,5.6313,5.9182,5.5228,6.0084,45.6287,45.7545,47.4875,46.4871,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:19:51,1,2,TRACE10,356.528,160.927,-22.218,-,16.2552,16.4836,16.3882,16.2206,,42.5162,42.1540,42.9128,42.2014,,44.7616,44.4357,45.3259,44.5413,,46.7698,46.6431,47.4345,46.6971,,,57.8995,58.0008,56.5727,,,55.6170,55.6652,54.1366,,,53.4879,53.4224,52.1119,,0.4311,0.3958,0.4066,0.4304,,0.5370,0.4921,0.5058,0.5310,,4.0480,3.5017,3.7275,3.5202,,2.1092,1.7540,1.7653,1.7383,,1.9388,1.7477,1.9622,1.7819,,3.3884,3.0619,3.2104,3.1995,,0.7250,0.6843,0.6941,0.8008,0.7156,0.9292,0.8715,0.9041,1.0030,0.9125,6.7879,5.8885,6.1493,6.3143,6.5518,3.4169,2.6714,3.0188,3.1415,3.2687,3.3710,3.2171,3.1305,3.1728,3.2831,6.3733,5.4814,5.7011,6.0239,6.0498,44.6430,44.3986,45.1736,44.4492,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:20:13,1,2,TRACE11,413.482,164.546,-22.215,-,16.4884,16.7046,16.7398,16.6151,,46.6449,48.4258,48.6221,48.1579,,49.1009,50.8230,51.0379,50.6346,,51.1546,52.9467,53.3044,52.9022,,,52.3562,50.4521,52.4001,,,49.8260,48.0667,49.9032,,,47.5983,45.9420,47.5822,,0.4095,0.3861,0.4184,0.3877,,0.5046,0.4766,0.5132,0.4784,,3.0491,2.9786,3.1267,3.1498,,1.5240,1.5128,1.5281,1.5584,,1.5250,1.4658,1.5986,1.5914,,3.0030,2.8471,3.0431,2.9268,,0.6903,0.6896,0.7087,0.7179,0.7352,0.8931,0.8659,0.8907,0.9002,0.9349,6.4244,5.5180,5.5881,5.8895,6.6288,3.2239,2.7006,2.7898,2.9169,3.2499,3.2004,2.8175,2.7983,2.9726,3.3788,5.7968,5.2404,5.4282,5.4598,6.0906,48.8998,50.6863,50.9632,50.5300,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:20:34,1,2,TRACE12,415.292,160.991,-22.215,-,16.7477,16.4478,16.3747,16.7781,,48.9717,48.3663,49.4259,48.6606,,51.3948,50.8533,51.6517,51.1847,,53.6776,53.3818,53.8355,53.6296,,,51.7329,51.6989,49.9879,,,49.3943,49.2696,47.6772,,,47.0921,46.9164,45.4613,,0.4048,0.3976,0.3713,0.4250,,0.5018,0.4930,0.4577,0.5222,,3.2866,3.1115,2.9767,3.2872,,1.5878,1.5152,1.5118,1.6072,,1.6988,1.5962,1.4649,1.6800,,3.0650,2.9703,2.7839,3.0584,,0.7566,0.7051,0.6296,0.7343,0.7073,0.9615,0.8833,0.7891,0.9150,0.8909,6.7027,5.7931,5.4619,6.2276,5.7834,3.4427,2.7545,2.7764,2.9833,2.8161,3.2600,3.0386,2.6855,3.2443,2.9673,6.0067,5.3239,5.0223,5.7729,5.3440,51.3247,50.8741,51.6307,51.1451,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:20:56,1,2,TRACE13,412.886,151.853,-22.219,-,16.1860,16.5966,16.3658,16.2293,,67.0372,68.6306,69.1004,69.2602,,69.2942,70.6841,71.2080,71.4381,,71.7897,72.9669,73.7621,74.5051,,,81.5823,81.3292,80.9104,,,79.4183,79.2405,78.7672,,,77.0320,76.8070,76.0518,,0.3944,0.3995,0.4249,0.4101,,0.4941,0.4937,0.5247,0.5091,,3.4865,3.2943,3.6828,3.5470,,1.7317,1.5699,1.7824,1.9103,,1.7548,1.7244,1.9004,1.6367,,3.0668,2.9605,3.1250,3.1401,,1.0045,0.6466,0.9101,1.4529,1.9716,1.3376,0.8439,1.2114,1.9435,2.5411,10.5863,8.6071,10.2856,14.6303,18.5317,5.5331,4.3719,6.1692,8.8501,10.8403,5.0531,4.2352,4.1163,5.7802,7.6914,9.4044,6.8539,8.9694,13.3938,16.3215,69.4135,70.7987,71.4313,71.8827,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:21:17,1,2,TRACE14,414.463,148.203,-22.216,-,15.8631,16.5201,16.6622,16.2724,,67.0956,67.3991,68.4819,67.5292,,69.3504,69.4708,70.7310,69.5366,,71.8938,72.2580,74.3084,72.1353,,,82.3790,82.4589,83.5204,,,80.2912,80.3000,81.2433,,,77.8432,77.0943,78.0464,,0.4124,0.4443,0.4071,0.4764,,0.5070,0.5505,0.5044,0.5863,,3.2247,3.4188,3.1307,3.5025,,1.5944,1.6637,1.5601,1.6946,,1.6303,1.7551,1.5705,1.8079,,2.9750,3.1985,2.9593,3.3396,,0.9500,0.6481,0.7933,1.6522,2.1025,1.2536,0.8338,1.0470,2.1881,2.6412,8.9741,5.8942,9.0617,17.5324,17.4576,4.4966,3.0399,4.4421,9.1745,10.2359,4.4775,2.8543,4.6196,8.3579,7.2217,8.2707,5.6967,8.3945,14.3826,15.7253,69.4947,69.8285,71.3952,69.8322,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:21:38,1,2,TRACE15,418.887,151.408,-22.222,-,16.2468,16.4441,16.2144,16.1404,,70.9701,71.0805,70.2861,69.3801,,73.0782,73.0226,72.4417,71.6395,,75.6610,75.3919,75.4708,75.2436,,,78.7584,79.8932,80.9977,,,76.7888,77.8176,78.8027,,,74.4468,75.1312,75.6761,,0.4529,0.4181,0.4108,0.4443,,0.5638,0.5171,0.5101,0.5485,,4.0043,3.6351,4.0395,4.0332,,1.9378,1.7173,2.1857,2.1746,,2.0665,1.9178,1.8538,1.8587,,3.4837,3.1740,3.2773,3.4134,,1.1421,0.6490,0.7955,1.4336,2.1461,1.4968,0.8501,1.0734,1.9228,2.7462,12.5758,8.1811,11.1628,14.9169,20.5888,7.6935,4.3357,7.5105,9.0053,11.5075,4.8823,3.8454,3.6523,5.9116,9.0812,9.9185,7.2532,8.9316,13.5444,17.9270,73.3155,73.2362,72.8785,72.3119,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:22:00,1,2,TRACE16,422.549,151.986,-22.222,-,16.6612,16.5539,16.0644,16.5156,,69.7971,69.7303,69.5714,71.9447,,71.7081,71.8339,71.6999,74.1780,,74.1923,74.4274,74.3282,78.1441,,,80.6771,80.3412,79.5284,,,78.7311,78.1420,77.3106,,,76.3839,75.4456,74.0806,,0.4359,0.4552,0.5008,0.4471,,0.5262,0.5548,0.6140,0.5551,,3.3829,3.3870,4.5458,4.2210,,1.5418,1.7118,2.1070,1.7868,,1.8411,1.6752,2.4388,2.4342,,2.9223,3.1194,3.5898,3.5535,,1.4740,0.6632,0.8364,1.6360,1.8937,1.9025,0.8692,1.1228,2.2208,2.5333,12.6233,8.2120,10.0810,17.3117,18.3919,7.0529,4.7074,5.7110,10.3403,11.6230,5.5704,3.5046,4.3700,6.9714,6.7689,11.2325,7.0854,8.8342,15.7176,16.0595,71.9947,72.0788,71.9498,75.0444,,
